city,county,country,given_name,family_name,date_of_birth
Linlithgow,West Lothian,Scotland,May,Huyton,1919-03-02
Linlithgow,West Lothian,Scotland,Kenneth,Fielding,1944-11-24
Linlithgow,West Lothian,Scotland,Maurice,Westwood,1903-02-22
Linlithgow,West Lothian,Scotland,Percy,Russell,1870-08-01
Linlithgow,West Lothian,Scotland,Charles,Parkin,1893-02-02
Linlithgow,West Lothian,Scotland,Emma,Inman,1978-10-02
Linlithgow,West Lothian,Scotland,Jill,Williams,1942-02-10
Linlithgow,West Lothian,Scotland,Gladys,Saunders,1902-12-23
Linlithgow,West Lothian,Scotland,Iris,Gallie,1920-09-27
Linlithgow,West Lothian,Scotland,James,Wearing,1870-11-22
Linlithgow,West Lothian,Scotland,Doreen,Fowell,1922-03-03
Linlithgow,West Lothian,Scotland,Norman,Pamment,1917-05-10
Linlithgow,West Lothian,Scotland,Kirsty,Lucas,1976-03-04
Linlithgow,West Lothian,Scotland,William,Hassall,1851-04-19
Linlithgow,West Lothian,Scotland,Wilson,Toms,1919-12-21
Linlithgow,West Lothian,Scotland,Albert,Mills,1862-09-01
Linlithgow,West Lothian,Scotland,Vera,Tabb,1900-10-13
Linlithgow,West Lothian,Scotland,Sheila,Brough,1926-09-05
Linlithgow,West Lothian,Scotland,Frank,Moore,1911-11-10
Linlithgow,West Lothian,Scotland,Sarah,Baker,1971-04-05
Linlithgow,West Lothian,Scotland,Evelyn,Mccarthy,1908-06-04
Linlithgow,West Lothian,Scotland,John,Roberts,1936-03-19
Linlithgow,West Lothian,Scotland,Allan,Buss,1877-10-18
Linlithgow,West Lothian,Scotland,Margaret,Myers,1859-04-21
Linlithgow,West Lothian,Scotland,David,Pearce,1946-07-17
Linlithgow,West Lothian,Scotland,Mya,Dorgan,1960-03-05
Linlithgow,West Lothian,Scotland,Sharon,Symns,1972-08-30
Linlithgow,West Lothian,Scotland,Joanne,Petchey,1972-08-24
Linlithgow,West Lothian,Scotland,Ernest,Gayford,1878-04-22
Linlithgow,West Lothian,Scotland,Francis,Bailey,1908-12-17
Linlithgow,West Lothian,Scotland,Margaret,Fitt,1950-11-20
Linlithgow,West Lothian,Scotland,James,Tarney,1923-01-19
Linlithgow,West Lothian,Scotland,Fred,King,1870-06-18
Linlithgow,West Lothian,Scotland,Christine,Lowe,1968-03-29
Linlithgow,West Lothian,Scotland,Joanne,Bouckley,1973-04-19
Lisburn,Antrim,Northern Ireland,Frederick,Avis,1944-01-15
Lisburn,Antrim,Northern Ireland,Ellin,Griffiths,1889-08-29
Lisburn,Antrim,Northern Ireland,Tammy,Strudwick,1976-03-11
Lisburn,Antrim,Northern Ireland,Maria,Johnston,1885-01-30
Lisburn,Antrim,Northern Ireland,Lenora,Kewley,1911-11-10
Lisburn,Antrim,Northern Ireland,Martin,Tuck,1969-11-23
Lisburn,Antrim,Northern Ireland,Annie,Rice,1904-03-02
Lisburn,Antrim,Northern Ireland,Ann,Ealham,1941-05-19
Lisburn,Antrim,Northern Ireland,Albert,Palmer,1917-06-17
Lisburn,Antrim,Northern Ireland,Johanna,O'sullivan,1965-11-21
Lisburn,Antrim,Northern Ireland,Vera,Whiteman,1919-04-12
Lisburn,Antrim,Northern Ireland,Ada,Done,1894-02-19
Lisburn,Antrim,Northern Ireland,William,Jones,1850-06-27
Lisburn,Antrim,Northern Ireland,Doris,Richards,1935-08-13
Lisburn,Antrim,Northern Ireland,Darryl,O'connell,1983-04-10
Lisburn,Antrim,Northern Ireland,Peter,Smith,1983-07-16
Lisburn,Antrim,Northern Ireland,Ethel,Harrison,1916-11-30
Lisburn,Antrim,Northern Ireland,Audrey,Gough,1926-06-21
Lisburn,Antrim,Northern Ireland,Lilian,Wood,1914-03-22
Lisburn,Antrim,Northern Ireland,Ronald,Smith,1929-09-20
Lisburn,Antrim,Northern Ireland,Albert,Groccock,1871-11-09
Lisburn,Antrim,Northern Ireland,Albert,Young,1897-10-17
Lisburn,Antrim,Northern Ireland,Mary,Cook,1842-03-07
Lisburn,Antrim,Northern Ireland,Charles,Webb,1923-12-22
Lisburn,Antrim,Northern Ireland,Reuben,Aveyard,1942-08-26
Lisburn,Antrim,Northern Ireland,Dorothy,Culley,1890-11-23
Lisburn,Antrim,Northern Ireland,Ronald,Gamlin,1930-05-21
Lisburn,Antrim,Northern Ireland,Henry,Sillence,1876-05-26
Lisburn,Antrim,Northern Ireland,Natalie,Jackson,1974-01-17
Lisburn,Antrim,Northern Ireland,Charles,Wilson,1978-05-05
Lisburn,Antrim,Northern Ireland,Henry,Brown,1848-12-25
Lisburn,Antrim,Northern Ireland,Margaret,Sanders,1881-11-14
Lisburn,Antrim,Northern Ireland,Joseph,Logan,1909-04-12
Lisburn,Antrim,Northern Ireland,Horace,Abbott,1913-07-21
Lisburn,Antrim,Northern Ireland,David,Hutchison,1879-09-30
Lisburn,Antrim,Northern Ireland,Damian,Moss,1962-09-19
Lisburn,Antrim,Northern Ireland,Laura,Lowbridge,1901-02-05
Lisburn,Antrim,Northern Ireland,Gillian,Ankers,1945-09-16
Lisburn,Antrim,Northern Ireland,Beryl,Smithies,1957-06-02
Lisburn,Antrim,Northern Ireland,Anne,Wilson,1948-12-13
Lisburn,Antrim,Northern Ireland,Jason,Wright,1976-12-05
Lisburn,Antrim,Northern Ireland,William,Patch,1842-10-12
Lisburn,Antrim,Northern Ireland,Margaret,Smith,1919-03-06
Lisburn,Antrim,Northern Ireland,Joseph,Brandon,1905-01-19
Lisburn,Antrim,Northern Ireland,Margaret,Johnson,1902-05-02
Lisburn,Antrim,Northern Ireland,Graham,Maskew,1958-06-28
Lisburn,Antrim,Northern Ireland,Stephen,Felkin,1968-09-04
Lisburn,Antrim,Northern Ireland,Martyn,Brown,1958-05-08
Lisburn,Antrim,Northern Ireland,Annie,Ballabon,1907-11-23
Lisburn,Antrim,Northern Ireland,Ronald,Gregg,1943-01-23
Lisburn,Antrim,Northern Ireland,Ephraim,Jeffries,1866-04-14
Lisburn,Antrim,Northern Ireland,Hilda,Phillips,1892-07-29
Lisburn,Antrim,Northern Ireland,Alice,Rathbone,1898-06-16
Lisburn,Antrim,Northern Ireland,Melinda,Parrott,1905-04-30
Lisburn,Antrim,Northern Ireland,John,Wilson,1875-12-20
Lisburn,Antrim,Northern Ireland,Alan,Pattison,1950-12-09
Lisburn,Antrim,Northern Ireland,William,Smith,1857-02-04
Lisburn,Antrim,Northern Ireland,Joe,Hyde,1893-03-06
Lisburn,Antrim,Northern Ireland,Harry,Hardy,1880-11-18
Lisburn,Antrim,Northern Ireland,June,Williams,1953-07-29
Lisburn,Antrim,Northern Ireland,Vanessa,Atkinson,1959-04-29
Lisburn,Antrim,Northern Ireland,Amelia,Heyward,1880-05-08
Lisburn,Antrim,Northern Ireland,Jane,Murray,1951-11-01
Lisburn,Antrim,Northern Ireland,Clarice,Rowbotham,1910-06-18
Lisburn,Antrim,Northern Ireland,Esther,Little,1864-02-24
Lisburn,Antrim,Northern Ireland,Olwyn,Huckle,1925-01-09
Lisburn,Antrim,Northern Ireland,Thomas,Ellis,1903-02-09
Lisburn,Antrim,Northern Ireland,Robert,Smith,1848-09-18
Lisburn,Antrim,Northern Ireland,Thomas,John,1867-03-02
Lisburn,Antrim,Northern Ireland,Kathleen,Ridge,1937-05-11
Lisburn,Antrim,Northern Ireland,Margaret,Maylor,1905-02-22
Lisburn,Antrim,Northern Ireland,Grace,Berrett,1884-11-12
Lisburn,Antrim,Northern Ireland,Edward,Neafcu,1956-10-13
Lisburn,Antrim,Northern Ireland,William,Tully,1845-10-13
Lisburn,Antrim,Northern Ireland,Henry,Simpson,1865-02-21
Lisburn,Antrim,Northern Ireland,Arthur,Gough,1899-02-07
Lisburn,Antrim,Northern Ireland,William,Carter,1913-03-31
Lisburn,Antrim,Northern Ireland,Thomas,Rhodes,1873-10-10
Lisburn,Antrim,Northern Ireland,Albert,Conner,1896-03-28
Lisburn,Antrim,Northern Ireland,Thomas,Saxon,1864-12-22
Lisburn,Antrim,Northern Ireland,Ivy,Smith,1911-12-17
Lisburn,Antrim,Northern Ireland,Barbara,Bootyman,1949-01-11
Lisburn,Antrim,Northern Ireland,William,Miller,1863-01-13
Lisburn,Antrim,Northern Ireland,Jemima,Gibbs,1842-06-08
Lisburn,Antrim,Northern Ireland,David,Logan,1972-03-13
Lisburn,Antrim,Northern Ireland,Miles,Marsh,1842-07-27
Lisburn,Antrim,Northern Ireland,Robert,Tate,1868-12-25
Lisburn,Antrim,Northern Ireland,Victoria,Myers,1983-07-17
Lisburn,Antrim,Northern Ireland,Jennifer,Wheal-jones,1967-01-09
Lisburn,Antrim,Northern Ireland,Hannah,Harvey,1866-10-08
Lisburn,Antrim,Northern Ireland,Alfred,Kinsey,1909-03-21
Lisburn,Antrim,Northern Ireland,Caryn,Lewis,1964-11-29
Lisburn,Antrim,Northern Ireland,Albert,Smith,1879-10-20
Lisburn,Antrim,Northern Ireland,Ann,Maloy,1872-09-06
Lisburn,Antrim,Northern Ireland,Margaret,Haworth,1872-04-06
Lisburn,Antrim,Northern Ireland,William,Mcmurray,1961-12-14
Lisburn,Antrim,Northern Ireland,Mary,Whitlam,1838-12-31
Lisburn,Antrim,Northern Ireland,Amy,Adams,1890-01-26
Lisburn,Antrim,Northern Ireland,Jennifer,Smith,1954-10-10
Lockerbie,Dumfriesshire,Scotland,Nancy,Norman,1918-11-07
Lockerbie,Dumfriesshire,Scotland,Thomas,Hollingdale,1875-11-09
Lockerbie,Dumfriesshire,Scotland,Nellie,Lisnry,1896-06-15
Lockerbie,Dumfriesshire,Scotland,William,Nie,1899-03-30
Lockerbie,Dumfriesshire,Scotland,George,Ridgway,1910-10-21
Lockerbie,Dumfriesshire,Scotland,John,Harvey,1876-05-14
Lockerbie,Dumfriesshire,Scotland,Elsie,Harris,1891-07-16
Lockerbie,Dumfriesshire,Scotland,Jean,Megson,1927-09-24
Lockerbie,Dumfriesshire,Scotland,James,Peirce,1842-08-01
Lockerbie,Dumfriesshire,Scotland,Henry,Venemore,1879-06-25
Lockerbie,Dumfriesshire,Scotland,John,Bracegirdle,1874-01-17
Lockerbie,Dumfriesshire,Scotland,John,Parry,1925-01-28
Lockerbie,Dumfriesshire,Scotland,Dorothy,Henderson,1915-01-24
Lockerbie,Dumfriesshire,Scotland,Maria,Bennett,1837-09-10
Lockerbie,Dumfriesshire,Scotland,Christine,Pye,1939-06-19
Lockerbie,Dumfriesshire,Scotland,Edward,Shepherd,1955-04-16
Lockerbie,Dumfriesshire,Scotland,William,Green,1870-06-03
Lockerbie,Dumfriesshire,Scotland,Edward,Moore,1934-12-30
Lockerbie,Dumfriesshire,Scotland,Marion,Nichols,1922-03-20
Lockerbie,Dumfriesshire,Scotland,Hetty,Parsons,1889-11-25
Lockerbie,Dumfriesshire,Scotland,Millicent,Burg,1922-05-21
Lockerbie,Dumfriesshire,Scotland,Edna,Downing,1910-01-20
Lockerbie,Dumfriesshire,Scotland,Stanley,Snelson,1903-10-08
Lockerbie,Dumfriesshire,Scotland,Andrew,Quarrie,1954-05-17
Lockerbie,Dumfriesshire,Scotland,Tara,Finn,1971-09-28
Lockerbie,Dumfriesshire,Scotland,Elsie,Clarke,1884-08-15
Lockerbie,Dumfriesshire,Scotland,Catherine,Jennings,1850-05-20
Lockerbie,Dumfriesshire,Scotland,Muriel,Boagey,1948-01-02
Lockerbie,Dumfriesshire,Scotland,Charles,Matthews,1898-03-13
Lockerbie,Dumfriesshire,Scotland,John,Lowthrop,1871-05-24
Lockerbie,Dumfriesshire,Scotland,Eleanor,King,1852-12-05
Lockerbie,Dumfriesshire,Scotland,Janet,Webb,1949-11-02
Lockerbie,Dumfriesshire,Scotland,Peter,Wood,1944-09-19
Lockerbie,Dumfriesshire,Scotland,Michael,Parker,1963-07-28
Lockerbie,Dumfriesshire,Scotland,Doris,Foy,1913-05-17
Lockerbie,Dumfriesshire,Scotland,Robert,Walton,1865-05-10
Lockerbie,Dumfriesshire,Scotland,Laura,Cossing,1979-06-16
Lockerbie,Dumfriesshire,Scotland,Lewis,Impey,1905-12-19
Lockerbie,Dumfriesshire,Scotland,Eliza,James,1909-03-02
Lockerbie,Dumfriesshire,Scotland,Elizabeth,Thirkell,1871-08-19
Lockerbie,Dumfriesshire,Scotland,Peter,Hannam,1961-12-09
Lockerbie,Dumfriesshire,Scotland,Margaret,Hamson,1936-03-14
Lockerbie,Dumfriesshire,Scotland,Frederick,Edwards,1894-04-23
Lockerbie,Dumfriesshire,Scotland,Kevan,Baskeyfield,1944-06-05
Lockerbie,Dumfriesshire,Scotland,Adesubomi,Fowokan,1966-06-11
Lockerbie,Dumfriesshire,Scotland,Zeena,Pereira,1966-12-09
Lockerbie,Dumfriesshire,Scotland,Alfred,Masters,1952-11-03
Lockerbie,Dumfriesshire,Scotland,Violet,Lardner,1899-11-01
Lockerbie,Dumfriesshire,Scotland,James,Costigan,1903-08-19
Lockerbie,Dumfriesshire,Scotland,Joyce,Link,1924-06-23
Lockerbie,Dumfriesshire,Scotland,Albert,Collier,1915-06-25
Lockerbie,Dumfriesshire,Scotland,David,Anderton,1975-05-11
Lockerbie,Dumfriesshire,Scotland,Hilda,Weston,1894-04-09
Lockerbie,Dumfriesshire,Scotland,Nellie,Hopkins,1902-09-07
Lockerbie,Dumfriesshire,Scotland,Albert,Pugh,1896-03-17
Lockerbie,Dumfriesshire,Scotland,Maggie,Ashbrook,1892-04-22
Lockerbie,Dumfriesshire,Scotland,Joseph,Whiteley,1869-08-01
Lockerbie,Dumfriesshire,Scotland,Edith,Armstrong,1920-03-23
Lockerbie,Dumfriesshire,Scotland,Douglas,Pethick,1918-08-03
Lockerbie,Dumfriesshire,Scotland,Phillipa,Hughes,1967-12-01
Lockerbie,Dumfriesshire,Scotland,Martha,Stanley,1917-07-08
Lockerbie,Dumfriesshire,Scotland,William,Prosser,1933-09-14
Lockerbie,Dumfriesshire,Scotland,Rebecca,Combs,1864-05-31
Lockerbie,Dumfriesshire,Scotland,Martha,Shaw,1898-10-30
Lockerbie,Dumfriesshire,Scotland,Shafiya,Begum,1981-03-04
Lockerbie,Dumfriesshire,Scotland,Phillip,Winchester,1972-08-12
Lockerbie,Dumfriesshire,Scotland,William,Fovargue,1893-10-13
Lockerbie,Dumfriesshire,Scotland,Kenneth,Noble,1923-07-06
Lockerbie,Dumfriesshire,Scotland,Ivy,White,1927-03-27
Lockerbie,Dumfriesshire,Scotland,Ruth,Newlands,1926-09-21
Lockerbie,Dumfriesshire,Scotland,Sarah,Bailey,1861-03-14
Lockerbie,Dumfriesshire,Scotland,Deborah,Stott,1974-04-05
Lockerbie,Dumfriesshire,Scotland,Harry,Winterbottom,1865-04-07
Lockerbie,Dumfriesshire,Scotland,Samuel,Weston,1888-04-24
Lockerbie,Dumfriesshire,Scotland,Herbert,Metcalfe,1946-10-27
Lockerbie,Dumfriesshire,Scotland,Trevor,Hodges,1947-10-27
Londonderry,Londonderry,Northern Ireland,Arthur,Thompson,1877-12-01
Londonderry,Londonderry,Northern Ireland,Dennis,Bottomley,1923-09-21
Londonderry,Londonderry,Northern Ireland,Anne,Willis,1861-08-17
Londonderry,Londonderry,Northern Ireland,Samuel,Beaven,1885-10-07
Londonderry,Londonderry,Northern Ireland,William,Travis,1891-04-28
Londonderry,Londonderry,Northern Ireland,Thomas,Mason,1851-12-16
Londonderry,Londonderry,Northern Ireland,Jane,Atherton,1870-09-23
Londonderry,Londonderry,Northern Ireland,Edward,Long,1913-03-06
Londonderry,Londonderry,Northern Ireland,Clive,Cheetham,1942-06-21
Londonderry,Londonderry,Northern Ireland,Martha,Miller,1912-04-27
Londonderry,Londonderry,Northern Ireland,Ann,Hughes,1862-01-18
Londonderry,Londonderry,Northern Ireland,Elizabeth,Dunn,1864-05-27
Londonderry,Londonderry,Northern Ireland,Leo,Greenwood,1885-09-12
Londonderry,Londonderry,Northern Ireland,David,Goodwin,1977-09-03
Londonderry,Londonderry,Northern Ireland,Douglas,Brown,1923-03-06
Londonderry,Londonderry,Northern Ireland,Barry,Gamble,1935-09-29
Londonderry,Londonderry,Northern Ireland,Clara,Barker,1885-04-25
Londonderry,Londonderry,Northern Ireland,Arthur,Curd,1879-01-24
Londonderry,Londonderry,Northern Ireland,Alice,Moore,1885-08-05
Londonderry,Londonderry,Northern Ireland,Lydia,Hitchman,1866-04-04
Londonderry,Londonderry,Northern Ireland,Charles,Gear,1901-06-12
Londonderry,Londonderry,Northern Ireland,Thomas,Johnson,1886-04-05
Londonderry,Londonderry,Northern Ireland,Har,Sandhu,1976-01-29
Londonderry,Londonderry,Northern Ireland,Roger,Bowler,1943-05-14
Londonderry,Londonderry,Northern Ireland,Alfred,Dean,1869-07-06
Londonderry,Londonderry,Northern Ireland,Patricia,Cain,1941-11-10
Londonderry,Londonderry,Northern Ireland,David,Morris,1940-03-21
Londonderry,Londonderry,Northern Ireland,Robert,Hepherd,1851-01-13
Londonderry,Londonderry,Northern Ireland,Percy,Seed,1906-07-03
Londonderry,Londonderry,Northern Ireland,Shane,Jones,1943-05-23
Londonderry,Londonderry,Northern Ireland,Christopher,Barker,1920-02-11
Londonderry,Londonderry,Northern Ireland,Herbert,Austin,1895-12-10
Londonderry,Londonderry,Northern Ireland,Joan,Wyatt,1920-01-01
Londonderry,Londonderry,Northern Ireland,Ethel,White,1904-02-09
Londonderry,Londonderry,Northern Ireland,Thomas,Gainford,1914-05-24
Londonderry,Londonderry,Northern Ireland,Donna,Sykes,1983-08-14
Londonderry,Londonderry,Northern Ireland,William,Sainsbury,1892-12-06
Londonderry,Londonderry,Northern Ireland,Muriel,Robinson,1917-06-28
Londonderry,Londonderry,Northern Ireland,John,Fenney,1923-11-18
Londonderry,Londonderry,Northern Ireland,Sallg,Mcgowan,1945-06-21
Londonderry,Londonderry,Northern Ireland,Constance,Mansfield,1895-01-06
Londonderry,Londonderry,Northern Ireland,Wayne,Morris,1940-12-20
Londonderry,Londonderry,Northern Ireland,Horence,Pickard,1865-08-15
Londonderry,Londonderry,Northern Ireland,Annie,Pawley,1875-10-29
Londonderry,Londonderry,Northern Ireland,Rosie,Allen,1910-09-02
Londonderry,Londonderry,Northern Ireland,Dolly,Jennings,1901-10-10
Londonderry,Londonderry,Northern Ireland,Nicci,Hughes,1976-03-22
Londonderry,Londonderry,Northern Ireland,Horace,Southgate,1877-04-14
Londonderry,Londonderry,Northern Ireland,Lucy,Clayton,1969-06-06
Londonderry,Londonderry,Northern Ireland,George,Harvey,1900-12-03
Londonderry,Londonderry,Northern Ireland,Joseph,Sanderson,1913-01-29
Londonderry,Londonderry,Northern Ireland,Francis,Harris,1872-04-01
Londonderry,Londonderry,Northern Ireland,Mark,Stanley,1971-07-19
Londonderry,Londonderry,Northern Ireland,Mark,Lamptey,1970-08-17
Londonderry,Londonderry,Northern Ireland,Violet,Higginson,1899-09-20
Londonderry,Londonderry,Northern Ireland,Marlene,Salisbury,1934-07-28
Londonderry,Londonderry,Northern Ireland,George,Teasdale,1917-05-07
Londonderry,Londonderry,Northern Ireland,James,Allen,1873-10-30
Londonderry,Londonderry,Northern Ireland,John,Allen,1837-08-05
Londonderry,Londonderry,Northern Ireland,Agnes,Atkinson,1870-05-21
Londonderry,Londonderry,Northern Ireland,Richard,Nuttall,1906-03-06
Londonderry,Londonderry,Northern Ireland,Charles,Towend,1887-08-27
Londonderry,Londonderry,Northern Ireland,Michelle,Allman,1974-01-07
Londonderry,Londonderry,Northern Ireland,Ronald,Ashley,1976-07-14
Londonderry,Londonderry,Northern Ireland,Michael,Thomas,1945-10-14
Londonderry,Londonderry,Northern Ireland,Alfred,Bostock,1855-06-06
Londonderry,Londonderry,Northern Ireland,Paula,Fowler,1983-08-04
Londonderry,Londonderry,Northern Ireland,Andrew,Livingstone,1871-03-31
Londonderry,Londonderry,Northern Ireland,Tracy,Brady,1971-08-25
Londonderry,Londonderry,Northern Ireland,John,Baskett,1930-07-02
Londonderry,Londonderry,Northern Ireland,Joshua,Hobson,1842-08-27
Londonderry,Londonderry,Northern Ireland,John,Farleigh,1935-06-09
Londonderry,Londonderry,Northern Ireland,Mary,Pendered,1858-06-09
Lurgan,Armagh,Northern Ireland,Derek,Hammersley,1946-12-30
Lurgan,Armagh,Northern Ireland,Ann,Hicks,1842-03-18
Lurgan,Armagh,Northern Ireland,Sarah,Clark,1885-06-02
Lurgan,Armagh,Northern Ireland,Emily,Gardner,1890-03-04
Lurgan,Armagh,Northern Ireland,Neil,Skene,1959-12-27
Lurgan,Armagh,Northern Ireland,Joseph,Le roi,1907-09-04
Lurgan,Armagh,Northern Ireland,Annie,Neale,1882-12-17
Lurgan,Armagh,Northern Ireland,Hilda,Bardsley,1913-12-14
Lurgan,Armagh,Northern Ireland,Elizabeth,Jones,1880-07-20
Lurgan,Armagh,Northern Ireland,Robert,Gale,1892-09-16
Lurgan,Armagh,Northern Ireland,Martha,Baker,1848-08-30
Lurgan,Armagh,Northern Ireland,Carol,Barber,1952-01-16
Lurgan,Armagh,Northern Ireland,Christopher,Rawlinson,1946-04-06
Lurgan,Armagh,Northern Ireland,Eleanor,Hill,1891-06-05
Lurgan,Armagh,Northern Ireland,William,Wyatt,1860-04-28
Lurgan,Armagh,Northern Ireland,Frederick,Cooper,1921-03-10
Lurgan,Armagh,Northern Ireland,Edward,Wragg,1852-09-21
Lurgan,Armagh,Northern Ireland,Paul,Nugent,1948-08-08
Lurgan,Armagh,Northern Ireland,William,Walton,1874-06-28
Lurgan,Armagh,Northern Ireland,Leonard,Watson,1912-05-11
Lurgan,Armagh,Northern Ireland,Bernard,Moulder,1888-09-20
Lurgan,Armagh,Northern Ireland,Caroline,Robinson,1934-08-26
Lurgan,Armagh,Northern Ireland,John,Hole,1896-05-13
Lurgan,Armagh,Northern Ireland,Allan,Adams,1969-10-12
Lurgan,Armagh,Northern Ireland,Mary,Taylor,1883-06-23
Lurgan,Armagh,Northern Ireland,William,Stott,1900-10-01
Lurgan,Armagh,Northern Ireland,Geoffrey,Barker,1942-12-05
Lurgan,Armagh,Northern Ireland,Doris,Hill,1904-06-21
Lurgan,Armagh,Northern Ireland,Sarah,Balcwin,1864-04-22
Lurgan,Armagh,Northern Ireland,Walter,Parkinson,1918-05-03
Lurgan,Armagh,Northern Ireland,John,Wall,1965-10-23
Lurgan,Armagh,Northern Ireland,Elizabeth,Humphreys,1863-10-20
Lurgan,Armagh,Northern Ireland,Roy,Pigden,1946-12-02
Lurgan,Armagh,Northern Ireland,David,Benjamin,1974-02-24
Lurgan,Armagh,Northern Ireland,Harry,Pilcher,1896-04-19
Lurgan,Armagh,Northern Ireland,William,Bravington,1847-12-16
Lurgan,Armagh,Northern Ireland,Phyllis,Frost,1921-03-11
Lurgan,Armagh,Northern Ireland,Fred,Henley,1853-06-16
Lurgan,Armagh,Northern Ireland,Kitty,Goldstein,1916-11-05
Lurgan,Armagh,Northern Ireland,Walter,Fisher,1917-05-17
Lurgan,Armagh,Northern Ireland,Mary,Lewis,1880-07-06
Lurgan,Armagh,Northern Ireland,Stefano,Vigorito,1983-05-16
Lurgan,Armagh,Northern Ireland,Rebecca,Lemar,1975-12-23
Lurgan,Armagh,Northern Ireland,Ronald,Boakes,1952-02-16
Lurgan,Armagh,Northern Ireland,William,Ferrier,1864-04-17
Lurgan,Armagh,Northern Ireland,John,Cook,1952-04-19
Lurgan,Armagh,Northern Ireland,Robert,Forster,1898-02-08
Lurgan,Armagh,Northern Ireland,Debra,Kendall,1959-04-08
Lurgan,Armagh,Northern Ireland,Sarah,Scott,1851-04-27
Lurgan,Armagh,Northern Ireland,Phyllis,Everest,1917-05-26
Lurgan,Armagh,Northern Ireland,Robert,Batchelor,1916-09-05
Lurgan,Armagh,Northern Ireland,Hilda,Engleson,1898-07-10
Lurgan,Armagh,Northern Ireland,Gwendoline,Bruce,1936-04-12
Lurgan,Armagh,Northern Ireland,Joseph,Mcevoy,1970-11-06
Lurgan,Armagh,Northern Ireland,Marian,Hale,1921-09-09
Lurgan,Armagh,Northern Ireland,Margaret,Morgan,1849-04-05
Lurgan,Armagh,Northern Ireland,Patricia,Marlor,1955-11-03
Lurgan,Armagh,Northern Ireland,Laura,Dudley,1983-05-04
Lurgan,Armagh,Northern Ireland,Samuel,Gilbert,1874-02-24
Lurgan,Armagh,Northern Ireland,Frederick,Vasey,1971-01-14
Lurgan,Armagh,Northern Ireland,Russell,Obeney,1961-01-16
Lurgan,Armagh,Northern Ireland,Walter,Kelly,1871-01-22
Lurgan,Armagh,Northern Ireland,Alice,Ideson,1904-09-06
Lurgan,Armagh,Northern Ireland,Edwin,Lloyd,1905-10-10
Lurgan,Armagh,Northern Ireland,Harry,Rockliffe,1920-05-08
Lurgan,Armagh,Northern Ireland,John,Nash,1942-07-28
Lurgan,Armagh,Northern Ireland,Thomas,Rowland,1869-06-04
Lurgan,Armagh,Northern Ireland,Buvita,Kaur,1979-06-23
Lurgan,Armagh,Northern Ireland,Doris,Tredgold,1926-10-03
Lurgan,Armagh,Northern Ireland,Henry,Mableson,1872-05-06
Lurgan,Armagh,Northern Ireland,Maud,Davies,1890-01-31
Lurgan,Armagh,Northern Ireland,Edith,Martin,1854-04-19
Lurgan,Armagh,Northern Ireland,Charles,Whitehead,1890-09-04
Lurgan,Armagh,Northern Ireland,Elizabeth,Schofield,1878-12-07
Lurgan,Armagh,Northern Ireland,Ethel,Piggott,1886-10-30
Lurgan,Armagh,Northern Ireland,Betty,Lane,1932-02-19
Lurgan,Armagh,Northern Ireland,Arthur,Smith,1903-06-22
Lurgan,Armagh,Northern Ireland,Lilian,Humphries,1882-12-29
Lurgan,Armagh,Northern Ireland,Stephanie,Thomas,1965-12-26
Lurgan,Armagh,Northern Ireland,Keith,Mobley,1973-02-16
Lurgan,Armagh,Northern Ireland,Katerina,Andrea,1963-09-21
Lurgan,Armagh,Northern Ireland,Emily,Hargreaves,1874-07-22
Lurgan,Armagh,Northern Ireland,Reginald,Parsons,1911-05-15
Lurgan,Armagh,Northern Ireland,Martha,Beardow,1883-04-18
Lurgan,Armagh,Northern Ireland,Nigel,Barnard,1960-04-15
Lurgan,Armagh,Northern Ireland,Edith,Harrison,1916-02-12
Lurgan,Armagh,Northern Ireland,David,Joce,1954-05-21
Lurgan,Armagh,Northern Ireland,Philip,Pearce,1911-06-06
Lurgan,Armagh,Northern Ireland,James,Bagnall,1959-05-03
Lurgan,Armagh,Northern Ireland,Ian,Legall,1959-05-24
Lurgan,Armagh,Northern Ireland,Geoffrey,Wilks,1950-07-31
Lurgan,Armagh,Northern Ireland,George,Dennison,1902-01-08
Lurgan,Armagh,Northern Ireland,Teresa,Crowley,1960-10-25
Lurgan,Armagh,Northern Ireland,Madelaine,Willetts,1966-02-02
Lurgan,Armagh,Northern Ireland,Horatio,Thompson,1901-06-13
Lurgan,Armagh,Northern Ireland,Gwendoline,James,1920-01-15
Lurgan,Armagh,Northern Ireland,Harry,Taylor,1871-10-24
Lurgan,Armagh,Northern Ireland,Charlotte,Brooks,1861-04-26
Lurgan,Armagh,Northern Ireland,William,O'brien,1948-01-17
Lurgan,Armagh,Northern Ireland,Kelly,Maskell,1982-03-31
Milngavie,Dunbartonshire,Scotland,William,Kingdon,1890-05-04
Milngavie,Dunbartonshire,Scotland,Robert,Burke,1941-03-12
Milngavie,Dunbartonshire,Scotland,Francis,Jackson,1884-02-24
Milngavie,Dunbartonshire,Scotland,Patricia,Purcell,1941-08-28
Milngavie,Dunbartonshire,Scotland,John,Dike,1863-12-22
Milngavie,Dunbartonshire,Scotland,Harold,Stephenson,1902-04-10
Milngavie,Dunbartonshire,Scotland,Emily,Millington,1872-07-09
Milngavie,Dunbartonshire,Scotland,Mary,Cole,1865-09-14
Milngavie,Dunbartonshire,Scotland,Robert,Hallsworth,1949-01-13
